employee_id,age,years_at_company,monthly_income,salary_hike_percent,distance_from_home_km,training_hours_year,projects_completed,average_weekly_hours,overtime_hours,manager_rating,employee_rating,promotion_wait_years,absent_days,sick_days,travel_days_month,department,job_role,education_level,gender,marital_status,shift,work_location,manager_style,received_bonus,recent_promotion,career_change_requested,mentor_assigned,has_stock_options,uses_company_transport,left_company
1007,51,3,50594.0,10,19,31.0,9,52,12,3,1,3,8,6,4,Sales,Associate,Bachelor,Female,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,0
1008,44,17,84053.0,14,37,53.0,1,60,20,1,1,4,3,0,14,Legal,Manager,Bachelor,Female,Divorced,Day,Hybrid,Balanced,1,0,0,1,0,1,0
1009,30,13,72325.0,6,11,15.0,1,70,30,1,4,7,9,2,14,Research,Manager,Master,Female,Married,Day,Hybrid,Balanced,1,0,0,1,0,0,0
1010,25,4,86786.0,4,27,68.0,3,67,27,1,5,3,5,1,1,Marketing,Lead,Master,Female,Married,Day,Office,Hands-off,1,0,0,1,0,0,0
1011,34,12,108430.0,8,35,78.0,8,60,20,3,2,1,8,3,4,Research,Engineer,Bachelor,Female,Divorced,Flexible,Office,Balanced,0,0,0,1,0,0,0
1012,23,0,56781.0,14,47,4.0,6,53,13,3,1,6,0,6,9,Finance,Analyst,High School,Female,Divorced,Day,Office,,1,0,0,0,0,0,0
1013,30,5,54542.0,9,2,43.0,4,39,0,1,1,0,5,10,9,Sales,Engineer,Master,Female,Divorced,Day,Remote,Balanced,1,0,0,0,0,1,0
1014,33,6,60661.0,16,36,38.0,9,63,23,5,1,0,13,9,7,Marketing,Lead,Master,Male,Divorced,Flexible,Hybrid,,1,0,1,0,1,0,0
1015,48,3,47307.0,0,54,3.0,11,55,15,5,3,0,15,3,0,Marketing,Manager,Bachelor,Female,Single,Day,Office,Micromanager,0,0,0,0,0,0,0
1016,48,20,108608.0,20,17,63.0,6,43,3,2,1,5,4,4,8,Engineering,Executive,Bachelor,Female,Divorced,Day,Remote,Micromanager,0,0,0,1,0,1,0
1017,51,18,90037.0,4,12,64.0,2,39,0,2,1,1,17,0,15,Engineering,Associate,Bachelor,Male,Married,Flexible,Hybrid,Hands-off,1,0,0,1,0,0,0
1018,33,3,58856.0,20,10,11.0,14,56,16,3,4,1,18,10,4,Marketing,Engineer,High School,Female,Married,Night,Remote,,0,0,0,0,0,0,0
1019,55,8,43664.0,20,47,1.0,12,69,29,5,1,7,9,4,7,Sales,Analyst,Bachelor,Female,Single,Day,Office,Balanced,1,0,0,0,0,0,0
1020,55,14,77310.0,14,50,53.0,7,66,26,1,2,5,0,10,13,Legal,Manager,Bachelor,Female,Single,Night,Office,Hands-off,1,0,0,1,0,0,0
1021,48,11,78165.0,14,54,6.0,13,48,8,3,2,4,1,0,15,Sales,Associate,Master,Male,Married,Day,Office,Balanced,0,0,0,1,1,0,0
1022,24,19,94170.0,13,28,13.0,1,61,21,3,5,0,17,4,9,Research,Manager,High School,Female,Married,Flexible,Office,Micromanager,0,1,0,0,0,0,0
1023,48,19,87795.0,8,8,72.0,5,46,6,1,1,7,4,10,11,Research,Lead,Bachelor,Female,Single,Flexible,Hybrid,Supportive,1,0,0,0,0,0,0
1024,43,11,75037.0,19,20,62.0,13,41,1,3,1,3,8,0,10,Operations,Analyst,Bachelor,Male,Divorced,Day,Hybrid,Balanced,0,0,0,1,0,0,0
1025,21,0,44825.0,8,4,51.0,3,66,26,5,4,5,9,6,15,Engineering,Lead,High School,Male,Single,Flexible,Hybrid,Balanced,0,0,0,1,0,0,0
1026,40,8,61518.0,17,7,28.0,5,64,24,1,4,2,17,5,6,Engineering,Engineer,Master,Male,Married,Night,Remote,Micromanager,0,0,0,0,0,0,0
1027,25,17,,8,35,,4,69,29,4,1,3,3,4,8,Legal,Lead,Bachelor,Female,Single,Day,Office,Micromanager,1,0,0,0,0,0,1
1028,40,1,34133.0,18,45,21.0,6,50,10,3,5,0,20,7,15,HR,Analyst,Master,Female,Married,Day,Office,Balanced,1,0,0,0,1,0,0
1029,53,14,70173.0,4,3,52.0,5,70,30,2,3,1,10,2,8,Sales,Manager,Bachelor,Female,Married,Day,Office,Balanced,0,0,0,1,0,0,0
1030,49,7,50323.0,18,24,55.0,12,30,0,4,5,5,16,2,2,HR,Lead,Bachelor,Female,Divorced,Day,Hybrid,Supportive,1,0,0,1,0,0,0
1031,32,12,64879.0,12,24,37.0,11,38,0,5,1,7,10,6,10,Research,Executive,Bachelor,Female,Married,Day,Remote,Balanced,1,0,0,0,1,0,0
1032,34,4,55400.0,4,59,,12,33,0,2,5,4,2,3,2,Sales,Manager,PhD,Male,Divorced,Day,Office,Hands-off,0,0,0,0,1,1,0
1033,37,5,70579.0,9,10,40.0,15,51,11,4,3,4,6,1,1,Sales,Engineer,Master,Male,Divorced,Day,Hybrid,Balanced,1,0,0,1,0,0,0
1034,37,9,79855.0,4,19,41.0,3,51,11,2,2,3,8,4,4,Sales,Analyst,Master,Female,Single,Day,Office,Balanced,0,0,0,0,1,0,0
1035,60,3,61966.0,11,43,,15,35,0,5,3,2,1,7,5,Sales,Manager,Master,Other,Single,Day,Office,Balanced,1,0,0,0,1,1,0
1036,54,19,105805.0,8,19,65.0,4,70,30,4,4,4,3,7,13,Marketing,Associate,High School,Male,Married,Day,Office,Supportive,1,0,0,0,0,0,0
1037,45,16,476575.0,10,10,80.0,12,45,5,4,4,0,4,8,5,Engineering,Manager,High School,Female,Married,Flexible,Hybrid,Micromanager,0,0,1,0,0,0,0
1038,58,0,37292.0,9,55,7.0,14,68,28,1,1,1,10,10,12,Finance,Manager,Bachelor,Male,Divorced,Day,Office,Supportive,0,0,0,0,0,0,0
1039,51,8,62017.0,6,34,55.0,13,39,0,1,1,6,6,5,6,Engineering,Manager,Bachelor,Female,Single,Day,Office,Balanced,0,0,0,0,1,0,0
1040,60,20,106761.0,1,16,3.0,2,34,0,1,2,5,13,3,6,Engineering,Engineer,High School,Female,Married,Day,Office,Balanced,0,0,0,1,1,0,0
1041,43,12,69635.0,11,36,61.0,13,56,16,1,3,6,17,10,8,Engineering,Analyst,High School,Female,Married,Day,Hybrid,Micromanager,0,0,0,0,0,0,0
1042,26,11,74343.0,1,29,60.0,4,36,0,1,1,5,10,10,5,Marketing,Executive,Bachelor,Male,Divorced,Flexible,Remote,Hands-off,0,0,0,0,0,0,0
1043,49,19,91768.0,17,3,38.0,3,48,8,5,4,6,9,5,0,Research,Lead,Master,Male,Married,Day,Hybrid,Balanced,0,1,0,0,0,0,0
1044,57,17,101619.0,6,35,,15,69,29,4,4,2,4,2,12,Operations,Manager,PhD,Male,Single,Day,Office,Balanced,0,0,0,0,0,1,0
1045,43,5,57673.0,2,13,58.0,6,69,29,5,3,2,12,2,5,Research,Engineer,Bachelor,Male,Divorced,Flexible,Hybrid,Balanced,1,0,0,0,1,1,0
1046,24,15,55027.0,18,10,47.0,1,34,0,5,5,2,16,2,4,Legal,Associate,Master,Male,Divorced,Day,Hybrid,Balanced,0,0,0,1,1,0,0
1047,54,11,76218.0,11,28,43.0,6,59,19,2,2,2,14,9,9,Engineering,Lead,PhD,Female,Married,Night,Hybrid,Balanced,0,0,0,0,1,0,0
1048,41,1,41732.0,19,36,38.0,1,54,14,3,2,5,20,3,8,Engineering,Manager,Master,Male,Divorced,Day,Remote,Micromanager,0,0,1,0,0,1,1
1049,25,6,75340.0,14,5,3.0,14,49,9,5,2,0,11,5,7,Operations,Analyst,Master,Male,Single,Day,Remote,Supportive,1,0,0,1,0,0,0
1050,55,19,82468.0,5,3,56.0,2,51,11,2,3,2,9,3,0,Legal,Analyst,Bachelor,Male,Divorced,Flexible,Office,Balanced,0,0,0,1,0,1,0
1051,51,6,50073.0,11,57,45.0,1,53,13,2,2,0,8,9,6,Research,Executive,Bachelor,Female,Divorced,Day,Office,Hands-off,0,0,0,0,1,0,1
1052,29,10,60965.0,14,9,28.0,11,39,0,2,4,1,4,2,5,Engineering,Manager,Master,Male,Single,Day,Office,Balanced,0,0,1,0,0,0,0
1053,59,13,72318.0,13,46,68.0,11,61,21,3,5,3,14,4,6,Research,Associate,Master,Female,Divorced,Night,Office,Supportive,1,1,0,0,0,0,0
1054,21,2,39654.0,7,48,38.0,2,70,30,3,2,7,20,0,4,Engineering,Engineer,Master,Male,Single,Flexible,Office,Hands-off,0,0,0,1,1,1,0
1055,39,15,69218.0,15,20,18.0,10,42,2,4,1,6,3,0,10,Operations,Manager,Bachelor,Male,Divorced,Flexible,Office,Balanced,0,1,0,1,0,1,0
1056,41,15,81263.0,16,15,12.0,1,34,0,3,4,0,11,6,14,Operations,Executive,Bachelor,Female,Married,Flexible,Remote,Supportive,0,0,1,0,1,0,0
1057,47,3,,9,47,12.0,8,44,4,3,2,4,19,3,0,Operations,Analyst,Master,Male,Married,Night,Office,Micromanager,0,0,0,0,1,0,0
1058,57,9,99257.0,11,10,32.0,13,47,7,3,4,2,9,9,8,,Manager,Bachelor,Male,Married,Day,Hybrid,Supportive,0,0,0,0,0,0,0
1059,38,18,97204.0,5,32,71.0,9,49,9,1,5,7,20,8,5,Sales,Associate,Master,Female,Divorced,Day,Remote,Balanced,0,0,0,1,1,1,1
1060,52,19,118805.0,3,49,37.0,2,38,0,1,1,2,5,0,11,Engineering,Manager,Master,Female,Divorced,Day,Office,Hands-off,1,0,0,1,1,0,0
1061,24,17,87201.0,15,45,26.0,9,34,0,3,2,2,5,10,6,Operations,Lead,Bachelor,Male,Divorced,Day,Hybrid,Supportive,1,0,1,1,0,1,0
1062,47,6,67192.0,17,3,68.0,7,42,2,4,3,5,12,0,14,Engineering,Associate,Master,Female,Single,Day,Hybrid,Balanced,0,0,0,0,0,0,0
1063,45,13,59393.0,16,31,18.0,2,67,27,5,5,4,6,5,11,Sales,Analyst,Bachelor,Male,Single,Day,Office,Micromanager,1,0,1,0,0,0,1
1064,39,7,57527.0,17,31,36.0,5,68,28,5,1,2,16,2,3,Marketing,Lead,PhD,Female,Married,Day,Hybrid,Supportive,0,0,0,1,0,0,0
1065,49,11,71644.0,10,57,42.0,9,65,25,2,5,3,13,4,0,Legal,Manager,Master,Male,Divorced,Day,Hybrid,Balanced,1,0,0,1,0,0,0
1066,21,6,74915.0,17,34,50.0,8,39,0,2,2,7,9,10,13,,Executive,Bachelor,Female,Single,Day,Remote,Supportive,1,0,0,0,1,1,1
1067,58,2,31769.0,19,54,66.0,11,37,0,3,2,6,13,2,12,Operations,Analyst,Bachelor,Male,Married,Day,Hybrid,Hands-off,1,0,0,1,0,0,0
1068,54,9,68630.0,9,4,67.0,8,35,0,1,3,6,17,4,5,Legal,Executive,High School,Female,Single,Day,Hybrid,Balanced,1,1,0,0,1,0,0
1069,49,10,66334.0,8,52,60.0,1,56,16,1,1,7,4,4,9,HR,Lead,Bachelor,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,1
1070,53,13,86132.0,17,12,50.0,7,54,14,4,5,3,12,1,13,,Associate,Bachelor,Female,Married,Night,Office,Balanced,0,0,0,0,0,0,0
1071,33,4,39325.0,0,18,61.0,8,46,6,2,4,0,19,7,11,,Associate,Master,Female,Single,Day,Remote,Hands-off,0,0,0,0,0,1,0
1072,25,7,42756.0,11,38,23.0,4,56,16,5,3,4,7,4,4,Engineering,Lead,Master,Male,Single,Day,Hybrid,Micromanager,0,0,0,1,0,0,0
1073,25,11,63540.0,16,60,50.0,15,56,16,2,3,7,8,9,5,Finance,Manager,High School,Female,Divorced,Day,Office,Balanced,0,0,0,0,0,0,0
1074,51,15,79938.0,12,27,60.0,10,68,28,5,1,2,6,1,5,Marketing,Analyst,Bachelor,Male,Married,Day,Office,Balanced,1,0,0,0,1,0,0
1075,44,18,93255.0,0,51,46.0,5,61,21,1,5,3,8,3,7,HR,Manager,Bachelor,Male,Divorced,Day,Office,,1,0,0,1,0,0,1
1076,25,19,103877.0,5,37,80.0,2,33,0,5,2,7,4,3,8,Engineering,Lead,High School,Female,Divorced,Day,Office,Balanced,0,0,0,0,0,0,0
1077,24,17,82328.0,20,40,,3,35,0,5,2,5,8,3,13,Engineering,Analyst,High School,Female,Married,Day,Remote,Balanced,0,0,0,1,0,0,0
1078,56,16,71890.0,8,30,51.0,15,49,9,4,2,3,12,3,1,Finance,Manager,Master,Male,Married,Flexible,Office,Micromanager,1,0,0,0,0,1,1
1079,55,7,62525.0,0,2,8.0,13,58,18,2,2,5,6,1,13,Engineering,Executive,Bachelor,Female,Married,Night,Hybrid,Balanced,0,0,1,0,0,0,1
1080,41,4,62647.0,10,43,8.0,11,66,26,1,1,6,9,10,7,Legal,Manager,Master,Male,Married,Day,Hybrid,Micromanager,0,1,1,0,0,0,0
1081,54,4,56982.0,15,47,65.0,14,64,24,4,2,5,19,3,14,Sales,Lead,Bachelor,Male,Divorced,Night,Hybrid,Micromanager,0,0,0,1,0,1,0
1082,44,20,114498.0,4,20,11.0,4,49,9,4,5,3,10,10,15,Research,Analyst,Bachelor,Female,Single,Night,Hybrid,Supportive,0,0,0,0,0,1,0
1083,38,14,97526.0,6,10,58.0,8,61,21,1,1,0,20,6,5,Engineering,Executive,PhD,Female,Single,Night,Office,Balanced,1,0,0,1,0,0,1
1084,24,19,106442.0,14,29,4.0,7,69,29,4,1,5,4,10,14,HR,Executive,High School,Male,Married,Day,Office,Hands-off,0,0,0,1,0,0,0
1085,40,8,80111.0,9,24,4.0,14,46,6,3,3,3,16,8,1,Sales,Associate,High School,Female,Married,Night,Hybrid,Supportive,1,0,0,0,1,0,0
1086,33,2,65244.0,14,15,34.0,4,48,8,3,5,6,9,1,10,Operations,Analyst,Bachelor,Male,Single,Flexible,Office,Balanced,1,0,0,1,0,1,0
1087,37,17,84184.0,12,20,15.0,14,32,0,2,3,5,19,2,2,Marketing,Engineer,Master,Female,Single,Day,Office,Supportive,1,0,1,0,0,1,0
1088,51,20,92307.0,6,28,24.0,3,33,0,2,1,6,20,6,2,Engineering,Associate,Bachelor,Male,Divorced,Flexible,Office,Hands-off,0,0,0,1,0,0,0
1089,55,2,71589.0,2,20,43.0,9,38,0,4,1,3,17,9,0,Engineering,Executive,High School,Female,Married,Day,Office,Balanced,0,0,0,1,0,0,0
1090,41,16,87407.0,4,6,73.0,11,31,0,4,5,2,20,3,11,Sales,Lead,Master,Male,Divorced,Day,Office,Balanced,0,0,0,0,1,0,0
1091,58,12,84605.0,0,43,66.0,6,70,30,3,5,1,10,3,12,HR,Associate,High School,Male,Divorced,Day,Hybrid,Balanced,0,0,0,0,1,0,0
1092,55,15,82789.0,17,14,24.0,15,55,15,4,3,4,8,4,6,Sales,Engineer,Bachelor,Female,Married,Day,Hybrid,Supportive,0,0,0,0,0,0,0
1093,45,12,73239.0,19,59,38.0,13,70,30,2,2,5,0,6,12,Engineering,Analyst,Master,Male,Single,Day,Office,Supportive,0,0,0,0,1,0,0
1094,27,4,341215.0,18,25,,1,70,30,5,2,7,14,2,0,Marketing,Executive,Master,Male,Single,Day,Office,Balanced,1,0,0,0,0,0,0
1095,28,0,54145.0,0,56,3.0,4,37,0,3,2,6,2,8,4,Legal,Lead,Bachelor,Male,Single,Day,Hybrid,Balanced,0,0,0,0,0,0,0
1096,23,15,72875.0,19,36,33.0,4,46,6,3,4,7,18,4,0,Research,Associate,Master,Male,Divorced,Day,Hybrid,Supportive,1,1,0,1,0,0,0
1097,46,17,95488.0,15,6,47.0,4,53,13,2,3,2,4,1,2,Sales,Manager,Bachelor,Male,Single,Flexible,Hybrid,Balanced,0,0,0,0,0,1,0
1098,44,20,104683.0,4,37,3.0,9,57,17,5,5,7,1,7,2,Finance,Associate,Master,Female,Divorced,Day,Office,Hands-off,1,0,1,1,1,0,0
1099,59,0,20000.0,16,27,28.0,11,68,28,5,1,5,4,1,13,Sales,Analyst,Master,Male,Divorced,Night,Remote,Supportive,0,0,0,1,0,0,0
1100,21,19,85815.0,20,19,29.0,7,56,16,5,3,1,2,1,9,Marketing,Lead,Master,Male,Single,Night,Office,Balanced,1,0,0,0,1,0,0
1101,41,5,58867.0,19,5,8.0,6,39,0,3,1,3,10,6,13,Engineering,Manager,High School,Female,Married,Night,Remote,Hands-off,0,0,1,1,0,1,0
1102,31,10,79248.0,18,43,9.0,8,37,0,3,1,6,19,2,4,Engineering,Executive,Master,Female,Married,Flexible,Remote,Balanced,0,0,0,0,0,0,0
1103,36,12,88476.0,16,57,76.0,13,38,0,1,5,0,20,3,1,Research,Engineer,High School,Male,Married,Day,Hybrid,Micromanager,0,0,0,0,0,0,0
1104,47,13,82577.0,12,26,13.0,10,50,10,4,1,2,10,10,11,Operations,Associate,Bachelor,Male,Married,Flexible,Office,Balanced,0,0,0,0,0,0,0
1105,34,20,82787.0,16,34,57.0,9,64,24,1,5,1,5,6,9,Engineering,Manager,Master,Male,Divorced,Day,Hybrid,Micromanager,0,0,0,0,1,0,0
1106,41,8,88365.0,12,41,52.0,12,66,26,5,5,7,5,10,12,Sales,Associate,Master,Female,Married,Flexible,Hybrid,Hands-off,0,0,0,1,1,0,0
1107,34,6,58744.0,0,35,1.0,3,61,21,4,2,6,4,7,7,Operations,Associate,Master,Female,Single,Flexible,Office,Supportive,1,0,0,1,0,0,0
1108,26,20,86810.0,10,55,72.0,14,51,11,2,1,6,5,2,13,Engineering,Analyst,High School,Male,Divorced,Day,Office,Balanced,1,0,0,0,0,1,0
1109,24,2,58830.0,8,48,2.0,10,30,0,1,1,3,11,0,15,,Lead,High School,Female,Single,Day,Office,Micromanager,0,0,0,0,0,0,1
1110,30,14,83512.0,12,47,33.0,6,42,2,4,1,6,3,1,3,Research,Lead,Master,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,1,1,0
1111,55,3,68743.0,0,51,58.0,5,43,3,4,5,3,16,9,12,Research,Associate,PhD,Female,Married,Day,Office,Balanced,1,0,0,0,0,0,0
1112,35,10,70003.0,8,2,43.0,4,59,19,5,1,7,5,8,8,Finance,Manager,Bachelor,Male,Divorced,Day,Office,Supportive,0,0,0,0,0,1,0
1113,56,14,93022.0,20,54,8.0,8,61,21,3,2,0,10,4,6,Legal,Engineer,High School,Female,Single,Day,Office,Balanced,1,0,0,1,1,1,0
1114,48,1,43239.0,5,54,18.0,12,54,14,5,1,3,2,7,7,Operations,Executive,Bachelor,Male,Single,Night,Office,Supportive,0,0,1,0,0,0,0
1115,51,15,93360.0,3,35,74.0,11,63,23,2,3,3,16,5,9,Sales,Manager,Bachelor,Female,Single,Night,Office,Hands-off,1,0,1,0,0,0,1
1116,25,7,56765.0,4,56,71.0,15,34,0,5,4,0,8,1,0,Research,Lead,Master,Female,Divorced,Flexible,Office,Micromanager,0,0,0,0,0,0,0
1117,24,1,39598.0,8,57,53.0,13,69,29,5,3,4,13,7,15,HR,Lead,Master,Female,Single,Day,Office,Micromanager,0,0,0,0,0,0,0
1118,59,17,107139.0,3,48,10.0,2,36,0,5,1,2,4,1,8,HR,Lead,Bachelor,Female,Single,Day,Hybrid,,0,0,0,0,0,0,0
1119,38,4,72082.0,13,13,17.0,4,51,11,4,5,1,8,4,0,Sales,Executive,Bachelor,Female,Divorced,Day,Hybrid,Supportive,1,0,0,1,0,0,0
1120,48,5,63375.0,5,37,,9,42,2,1,1,0,13,7,8,Research,Engineer,Bachelor,Female,Married,Day,Hybrid,Supportive,0,0,0,0,1,1,0
1121,30,7,65070.0,12,48,39.0,15,41,1,1,1,0,18,0,7,HR,Executive,Master,Female,Single,Flexible,Office,Supportive,1,0,0,1,1,0,0
1122,35,19,72781.0,8,51,29.0,12,57,17,3,3,2,2,5,10,Sales,Lead,High School,Female,Divorced,Day,Hybrid,Hands-off,1,0,0,0,1,0,0
1123,36,16,,16,5,0.0,3,53,13,5,4,3,0,0,7,Sales,Lead,PhD,Male,Married,Day,Office,Balanced,1,0,0,0,0,0,0
1124,39,10,72723.0,0,40,,11,47,7,3,2,1,6,0,8,Marketing,Engineer,Master,Female,Single,Day,Office,Balanced,1,1,0,0,0,0,0
1125,60,8,51830.0,14,45,71.0,2,64,24,3,1,2,20,8,6,Sales,Lead,Master,Male,Married,Flexible,Office,Micromanager,0,0,0,1,0,0,0
1126,52,8,80570.0,15,9,15.0,15,31,0,2,1,1,12,1,12,Finance,Associate,Bachelor,Male,Divorced,Night,Office,Hands-off,1,0,1,1,0,1,0
1127,60,4,55383.0,13,14,63.0,13,63,23,2,1,6,2,2,2,Sales,Engineer,Bachelor,Male,Married,Day,Office,Supportive,1,0,0,1,0,1,0
1128,53,14,,12,7,33.0,6,49,9,3,4,2,6,8,3,Engineering,Lead,High School,Male,Married,Day,Office,Balanced,0,1,0,1,0,0,0
1129,52,13,44274.0,16,49,24.0,5,59,19,5,5,2,17,2,0,Finance,Lead,Master,Female,Divorced,Flexible,Hybrid,Supportive,0,0,0,0,0,1,0
1130,40,6,67444.0,10,5,28.0,2,37,0,3,2,6,9,1,2,Engineering,Engineer,Master,Male,Divorced,Day,Hybrid,Hands-off,0,0,0,0,1,0,0
1131,39,1,44829.0,4,32,47.0,2,34,0,1,3,7,2,2,14,Engineering,Manager,Master,Female,Married,Night,Remote,Supportive,0,0,0,0,0,0,0
1132,51,10,68725.0,5,50,19.0,15,70,30,3,2,6,5,9,10,Research,Engineer,Master,Female,Divorced,Night,Hybrid,Micromanager,0,0,0,0,1,0,0
1133,30,15,,0,29,80.0,13,35,0,2,4,0,6,4,0,Research,Lead,Bachelor,Other,Single,Day,Office,Supportive,1,0,0,0,0,0,0
1134,60,10,69346.0,7,10,58.0,11,57,17,1,2,7,5,9,15,Marketing,Lead,Bachelor,Female,Married,Day,Office,Supportive,1,0,0,1,0,0,0
1135,40,1,65898.0,17,52,53.0,8,58,18,4,5,7,18,0,1,Engineering,Engineer,Bachelor,Female,Married,Day,Remote,Hands-off,0,0,0,0,0,0,1
1136,37,12,79984.0,13,41,72.0,11,49,9,4,2,5,4,1,6,,Associate,Master,Male,Single,Day,Office,Balanced,0,0,0,0,0,0,0
1137,44,2,66695.0,0,4,63.0,14,44,4,5,4,7,3,9,10,Engineering,Lead,Master,Female,Divorced,Flexible,Office,Balanced,1,0,0,1,0,0,0
1138,29,14,80328.0,6,2,67.0,4,53,13,2,3,4,7,5,3,Sales,Associate,Bachelor,Female,Divorced,Day,Office,Supportive,0,0,0,0,0,0,0
1139,43,5,74713.0,5,45,30.0,15,69,29,5,5,3,19,3,11,Finance,Manager,Bachelor,Female,Divorced,Day,Remote,Supportive,0,0,0,1,1,1,0
1140,47,8,51351.0,6,5,60.0,14,56,16,2,1,1,6,8,14,Engineering,Engineer,Bachelor,Female,Divorced,Flexible,Office,Balanced,0,1,0,1,0,1,0
1141,27,3,40571.0,18,52,21.0,5,47,7,2,3,2,5,0,10,Engineering,Manager,Master,Female,Single,Day,Remote,Supportive,1,0,0,1,0,0,0
1142,24,11,86709.0,16,24,12.0,12,33,0,3,2,1,8,9,12,Operations,Manager,Bachelor,Female,Married,Day,Office,Balanced,0,0,0,0,1,0,0
1143,46,10,64618.0,18,26,75.0,9,70,30,2,5,0,17,9,0,Marketing,Engineer,High School,Male,Married,Day,Office,Balanced,0,0,0,0,0,0,1
1144,25,3,63279.0,12,52,16.0,10,49,9,1,2,3,10,7,0,Engineering,Engineer,PhD,Female,Divorced,Flexible,Office,,0,0,0,0,0,0,0
1145,31,6,,13,20,72.0,13,56,16,2,1,7,19,3,4,Engineering,Engineer,PhD,Male,Married,Day,Remote,Hands-off,0,0,1,1,1,0,0
1146,37,10,72126.0,1,25,40.0,3,67,27,1,4,2,1,9,9,Sales,Analyst,Bachelor,Female,Single,Day,Remote,Balanced,1,1,0,0,0,0,0
1147,40,3,51995.0,0,58,20.0,15,32,0,1,3,3,11,8,1,Legal,Analyst,Master,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,0
1148,42,18,89793.0,9,55,69.0,10,32,0,4,3,3,5,0,1,Operations,Engineer,PhD,Other,Married,Day,Hybrid,Micromanager,0,1,0,0,0,0,0
1149,31,2,44087.0,4,28,57.0,5,57,17,2,3,7,20,8,12,Finance,Executive,Master,Female,Single,Night,Remote,Micromanager,0,0,0,1,0,0,0
1150,22,15,71120.0,1,36,,1,67,27,2,3,6,20,2,10,Engineering,Analyst,Bachelor,Male,Single,Day,Office,,0,0,0,1,1,0,0
1151,40,12,66191.0,15,45,39.0,2,52,12,4,5,3,17,1,2,,Executive,Master,Female,Married,Day,Hybrid,Balanced,0,0,0,0,0,0,0
1152,45,9,48343.0,1,15,67.0,3,33,0,1,1,4,9,8,2,Sales,Manager,Master,Female,Married,Night,Remote,Micromanager,0,0,0,0,0,0,1
1153,23,18,68169.0,6,36,75.0,4,67,27,4,5,5,19,3,1,Engineering,Lead,Bachelor,Male,Married,Day,Office,,0,0,0,0,1,1,0
1154,44,13,78548.0,14,28,2.0,13,42,2,2,4,4,6,6,15,Research,Lead,Master,Male,Divorced,Day,Hybrid,Hands-off,0,0,0,0,0,0,0
1155,23,6,46867.0,11,53,73.0,13,70,30,5,3,1,3,7,6,Finance,Associate,Bachelor,Male,Divorced,Day,Hybrid,Balanced,1,0,0,0,0,0,1
1156,60,5,68665.0,10,48,3.0,2,42,2,1,5,1,12,9,6,Sales,Engineer,Bachelor,Female,Single,Day,Hybrid,Balanced,0,0,0,0,1,0,0
1157,53,3,31184.0,15,2,71.0,13,59,19,1,4,0,6,9,2,Sales,Executive,High School,Female,Single,Day,Hybrid,,0,0,0,1,0,0,1
1158,29,3,33948.0,19,8,26.0,4,38,0,3,5,0,7,9,3,Engineering,Executive,Master,Male,Single,Day,Hybrid,Micromanager,0,0,0,0,1,0,0
1159,58,2,49741.0,5,13,,15,55,15,1,4,0,14,2,11,,Engineer,Master,Male,Divorced,Flexible,Remote,Supportive,0,0,0,0,1,0,0
1160,59,19,109770.0,2,37,11.0,11,49,9,4,2,5,15,7,6,,Executive,High School,Female,Single,Night,Hybrid,Micromanager,0,0,0,0,0,0,0
1161,25,15,85087.0,2,33,29.0,4,38,0,1,3,7,5,0,14,Engineering,Engineer,Bachelor,Male,Divorced,Day,Office,Balanced,1,0,0,0,0,1,0
1162,57,1,50778.0,20,17,55.0,4,53,13,5,4,2,7,8,4,Sales,Associate,Master,Female,Divorced,Day,Hybrid,Balanced,0,0,0,0,0,0,0
1163,35,10,52789.0,5,46,74.0,10,39,0,4,3,7,17,10,5,Research,Lead,High School,Female,Married,Day,Hybrid,Hands-off,0,0,0,0,0,0,0
1164,29,15,98848.0,7,46,60.0,4,68,28,1,4,7,15,10,1,Legal,Manager,Master,Male,Divorced,Day,Office,Supportive,0,0,1,0,1,1,1
1165,59,14,72299.0,15,18,48.0,4,31,0,1,1,6,1,5,1,Marketing,Associate,Bachelor,Female,Divorced,Flexible,Hybrid,Balanced,0,1,0,0,0,0,0
1166,60,19,302670.0,15,42,6.0,15,38,0,4,4,3,14,2,9,Sales,Lead,High School,Female,Divorced,Day,Remote,Hands-off,0,0,0,1,1,0,0
1167,40,19,107188.0,3,34,65.0,9,38,0,3,5,4,17,1,9,Marketing,Executive,High School,Female,Divorced,Night,Office,Supportive,0,0,0,1,0,1,0
1168,46,1,,1,41,30.0,15,50,10,4,2,1,14,1,5,Engineering,Executive,Bachelor,Male,Divorced,Day,Hybrid,Balanced,0,0,0,0,0,0,1
1169,26,20,95808.0,14,39,50.0,15,48,8,2,1,2,2,6,15,Sales,Executive,Bachelor,Male,Single,Day,Hybrid,Supportive,1,0,0,0,1,0,0
1170,38,10,71122.0,13,44,24.0,7,66,26,3,2,6,12,7,12,Sales,Executive,High School,Male,Divorced,Day,Office,Balanced,1,0,0,0,0,1,1
1171,42,14,,12,20,32.0,2,67,27,5,2,4,10,1,12,Research,Associate,Master,Male,Divorced,Day,Hybrid,Hands-off,0,0,0,0,0,0,0
